,created_at,id,text
145,Sat Apr 04 20:29:45 +0000 2020,1246535449499361281,"@elonmusk @Tesla
Hello, by chance do you still have ventilators available? My wife's hospital will be running very… https://t.co/kdnTx8EMlS"
146,Sat Apr 04 21:16:07 +0000 2020,1246547119424577536,"@elonmusk @Tesla Elon Musk could be made a large mechanical ventilator, using chek valves and psi hoses with timers… https://t.co/iIxiCb00tc"
147,Sat Apr 04 21:40:11 +0000 2020,1246553176976867328,@elonmusk @Tesla I’m about to work from home until the COVID-19 pandemic is over... What max charge percent should… https://t.co/9UkbKbvpuU
148,Sat Apr 04 22:12:09 +0000 2020,1246561219449946119,"@elonmusk @Tesla Hi Elon, is there a possibility that some of your additional units can be shipped to South Africa… https://t.co/S2rxDFtgpt"
149,Sat Apr 04 23:36:40 +0000 2020,1246582488304156672,"@elonmusk ""Urok"" means ""curse"" in Croatian. Are you trying to curse me Elon? 
With COVID-19 around it is not apprec… https://t.co/hAwYDEm4YR"
150,Sun Apr 05 00:54:01 +0000 2020,1246601954123530240,@elonmusk @Tesla More ResMed bi-paps or real ventilators? Bi-paps are not always useful for COVID-19. https://t.co/COU2yUU0RG
151,Sun Apr 05 02:56:19 +0000 2020,1246632732861632512,"@elonmusk @Tesla Possible to Brescia - field hospital , definitely needed now ...and Poland in Koszalin, Srarachowi… https://t.co/xag6YI3bS5"
152,Sun Apr 05 03:52:55 +0000 2020,1246646974952009728,"@elonmusk @HenryFordNews @Tesla Psst...
Anti-parasitic drug kills COVID-19 in lab

https://t.co/qzyWtYgRqm"
153,Sun Apr 05 04:52:48 +0000 2020,1246662046449422336,@elonmusk next tesla update will bring its owners and  riders immunity to Covid-19. Right?
154,Sun Apr 05 09:10:42 +0000 2020,1246726950023917568,@elonmusk Yas want tesla covid-19 vaccine 💉
155,Sun Apr 05 09:58:17 +0000 2020,1246738925193842689,"@elonmusk 
Every day When I woke up I am just seeing your Twitter Handle because I thought you will announce someth… https://t.co/BQVzYGxmhK"
156,Sun Apr 05 12:16:14 +0000 2020,1246773640433217536,@elonmusk Elon. Produce a comfortable trendy Tesla mask. Mandatory masks for 30 days kills COVID spread and allows… https://t.co/pgSxnCUx4x
157,Sun Apr 05 19:47:00 +0000 2020,1246887078895529990,"@elonmusk to Tesla employees on Mar 17:

""My best guess, for what it is worth, based on the latest [CDC] data, is t… https://t.co/GfRgVSH2h4"
158,Mon Apr 06 10:53:32 +0000 2020,1247115214245560320,@elonmusk @Tesla Think about the poorest countries. There are communities that can’t even read your tweets #Covid_19 #COVID19
159,Mon Apr 06 13:06:13 +0000 2020,1247148607649861638,"@elonmusk showing everyone else, this is how businesses need to support the world community

Tesla previews ventila… https://t.co/QKhfXx1cps"
160,Mon Apr 06 17:19:46 +0000 2020,1247212413142716416,@elonmusk I how can I help your team with the design/manufacture of ventilators? I have a master's degree in roboti… https://t.co/ASqlb6foOf
161,Mon Apr 06 23:07:02 +0000 2020,1247299809582538754,"@elonmusk @flcnhvy @Sofiaan @Tesla Elon, why you're not doing anything about Covid."
162,Tue Apr 07 02:51:46 +0000 2020,1247356363438567425,@elonmusk just hanging on my couch wondering if a Tesla agent will be calling to set up a delivery date for my Y. A… https://t.co/DfKfUmKCQZ
163,Tue Apr 07 04:25:39 +0000 2020,1247379988845821953,"@elonmusk @Tesla Sometimes, I think that @elonmusk had created the COVID-19 to minimalize traffic in LA 😄."
164,Tue Apr 07 11:17:01 +0000 2020,1247483514423042049,@elonmusk @Tesla Vents may not be the silver bullet hoped for. Think cheap portable hyperbaric Chambers https://t.co/CHTQe6RjKj
165,Tue Apr 07 13:22:17 +0000 2020,1247515037444407296,"@elonmusk @rknapp_12 @Tesla @thirdrowtesla https://t.co/xUXMefTK6b  
 @elonmusk  jacksepticye is doing a charity li… https://t.co/v5lg48Wm4k"
166,Wed Apr 08 02:51:42 +0000 2020,1247718735835811840,"@elonmusk @ajtourville @thirdrowtesla Hey Elon, Tesla owners around the world are following your example. Thought I… https://t.co/sICtHOGniM"
167,Wed Apr 08 13:20:48 +0000 2020,1247877053401137152,@elonmusk @Tesla anyway there could be Tesla Model 3 COVID-19 editions that utilize the parts used from the ventilators being produced?
168,Wed Apr 08 17:20:15 +0000 2020,1247937312849305601,@elonmusk   GO  TESLA!  MAKING A MOVE TO HELP THE WORLD  HELD HOSTAGE FROM COVID 2O1!https://t.co/ED3F0YILvT
169,Wed Apr 08 21:23:32 +0000 2020,1247998538060980225,@elonmusk elon I heard about Tesla's initiative for the manufacture and future distribution of respirators for covi… https://t.co/yt3UkZH5CZ
170,Wed Apr 08 23:14:27 +0000 2020,1248026449388412936,@elonmusk @elonmusk can i add a COVID-19 feature on @Tesla ?
171,Wed Apr 08 23:16:15 +0000 2020,1248026902247477248,@elonmusk @master_ov @flcnhvy @thirdrowtesla @elonmusk May kindly add a Covid-19 Feature on @Tesla ??
172,Wed Apr 08 23:56:13 +0000 2020,1248036962398699520,@elonmusk just saw a video of your #tesla Ventilator. Looks awesome and a very valuable contribution to the #covid fight mate.
173,Thu Apr 09 07:07:46 +0000 2020,1248145562957946880,@elonmusk @RationalEtienne @thirdrowtesla @Sofiaan @ICannot_Enough @Hein_The_Slayer @rmattila74 @28delayslater… https://t.co/VAK7ERqkwA
174,Thu Apr 09 19:58:09 +0000 2020,1248339438893182977,@elonmusk @Tesla with the current Covid-19 situation there is more interest in delivering telemedicine. I am dreami… https://t.co/yRfnRTXt6O
175,Thu Apr 09 23:02:03 +0000 2020,1248385715064340481,@elonmusk @Tesla Any plans to make auto-presenting doors an upgrade for those of us that have non-PUP Model X's. I… https://t.co/m3uLMK1pzA
176,Fri Apr 10 10:27:18 +0000 2020,1248558165324693504,@elonmusk Is it true tesla model s and x are covid 19 certified protection due to their filters?
177,Fri Apr 10 14:00:46 +0000 2020,1248611887949828097,"@elonmusk This is funny too!
https://t.co/ekoxWlWmrF"
178,Fri Apr 10 23:14:29 +0000 2020,1248751231843041286,"@elonmusk Tesla engine, battery, and Raffaelll D’Andrea’s AI enabled flights...no need to stay grounded, fly to wor… https://t.co/dLkCnPACYt"
179,Sat Apr 11 04:12:23 +0000 2020,1248826204125192193,@elonmusk @Sofiaan @RationalEtienne @thirdrowtesla @ICannot_Enough @Hein_The_Slayer @rmattila74 @28delayslater… https://t.co/kHj1Obpebp
180,Sat Apr 11 09:39:29 +0000 2020,1248908521627885568,"@elonmusk This is funny too!
https://t.co/iiDFyf4Dpj"
181,Sun Apr 12 00:32:03 +0000 2020,1249133142021230592,@elonmusk Any thoughts on giving a discount on Tesla’s for those in the healthcare field during this time of COVID-… https://t.co/F2d8kW3D29
182,Sun Apr 12 03:48:02 +0000 2020,1249182464372879360,@elonmusk is Tesla coming up with COVID 19 frontliner incentives soon? Thanks!
183,Sun Apr 12 07:55:16 +0000 2020,1249244681600458752,"@elonmusk You have become the Covid 19 Test. He was positive. Get well soon. Will you explain for the press?
#COVID19 #tesla #COVID19US"
184,Sun Apr 12 15:54:34 +0000 2020,1249365302875471873,@elonmusk @PPathole @LivingTesla @Tesla Would be great if you can release it as a car sharing app as you could prob… https://t.co/puXDEhsLs2
185,Sun Apr 12 17:11:14 +0000 2020,1249384595922903040,"@elonmusk @PPathole @LivingTesla @Tesla Hopefully this covid has government looking at man made, inefficient and of… https://t.co/WPfC9QpO6N"
186,Sun Apr 12 18:29:02 +0000 2020,1249404173407227904,@elonmusk @flcnhvy @thirdrowtesla And one study suggested severity of  Covid 19 has been high in high polluted town… https://t.co/Yn09lsKJIz
187,Sun Apr 12 20:15:49 +0000 2020,1249431047378325504,@elonmusk @Tesla wondering if cybertruck is being delayed due to Covid-19. Its what’s keeping me through this pandemic #donttellmywife
188,Mon Apr 13 00:48:23 +0000 2020,1249499641047023616,@elonmusk positive of 👑👑👑⚰️⚰️⚰️ is cleaned air in Planet @tesla @SpaceX @ClubTeslaES @Teslarati @ElectrekCo @nasa… https://t.co/R8xJxIRYD0
189,Mon Apr 13 03:27:03 +0000 2020,1249539570150096897,@elonmusk @Tesla https://t.co/1NVQkJ3Q0k Hemarina@hemarina can help. Not ventilators. https://t.co/mTjkcL3HUP
190,Mon Apr 13 03:43:52 +0000 2020,1249543800609034241,"@elonmusk @PPathole @LivingTesla @Tesla After the covid 19, the regulators will look at the the irregular with an open mind."
191,Mon Apr 13 11:11:17 +0000 2020,1249656397018484736,@elonmusk Hey Mr. Elon Musk I wrote a thirteen page research paper with citations. About the effects and outcome of… https://t.co/rMSwpKj9UA
192,Tue Apr 14 08:27:02 +0000 2020,1249977449946861570,@elonmusk An idea💡Tesla should build ECMO artificial Heart-Lung machines to aid the battle against COVID-19.
193,Tue Apr 14 11:57:07 +0000 2020,1250030322072334338,"@elonmusk @Tesla
Tesla teams makes a totally different ventilators, now elon musk should must start studing about B… https://t.co/qnwemsOoH3"
194,Wed Apr 15 01:15:13 +0000 2020,1250231167267352578,@elonmusk Good. More Tesla / SpaceX posts. Fewer COVID -19 posts
195,Wed Apr 15 03:31:19 +0000 2020,1250265421200027651,@elonmusk @Tesla NY based Lenox Hill hospital really need more ventilators. Overwhelmed with 300+ patients confirme… https://t.co/eseqcwyEXh
196,Wed Apr 15 15:18:00 +0000 2020,1250443261346369539,@elonmusk @Tesla Just curious...Are those real ventilators or are they the worthless BPAP machines you’ve been send… https://t.co/2HWgVGlQ9B
197,Wed Apr 15 16:00:47 +0000 2020,1250454027462012929,@elonmusk Is Tesla still making ventilators as you said you would do for the COVID-19 pandemic?
198,Wed Apr 15 18:43:26 +0000 2020,1250494960656400384,"@elonmusk @tesla before the virus my house was in escrow. Due to the horrible customer service re my solar panels,… https://t.co/MS0fdq1Dic"
199,Wed Apr 15 23:24:27 +0000 2020,1250565679943520256,"@elonmusk @Tesla @SpaceX @boringcompany Covid-19 Tests seem to be one of the biggest issues to opening the Economy,… https://t.co/Si393dQYpW"
200,Thu Apr 16 06:02:05 +0000 2020,1250665748655030272,@elonmusk @fat__tire @Kristennetten @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte… https://t.co/TGIiPFFNY0
201,Thu Apr 16 07:54:06 +0000 2020,1250693940677947393,@elonmusk @PPathole @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla… https://t.co/k5BVVeRw0h
202,Thu Apr 16 10:01:04 +0000 2020,1250725890025304064,@elonmusk any chance Tesla Will extend referral period with like 3-6 months due to Covid? We have several users in… https://t.co/fD6SO0eCph
203,Thu Apr 16 12:30:19 +0000 2020,1250763452890710020,@elonmusk @Mascobot @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla… https://t.co/kIIi752vvF
204,Thu Apr 16 12:52:41 +0000 2020,1250769078169538561,@elonmusk @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla Thanks Dr.… https://t.co/HWYGBmV6Jq
205,Thu Apr 16 18:02:47 +0000 2020,1250847121051271168,"@elonmusk I have an idea for you guys to get to work on. If you do it, will you cop me some royalties? If I'm right… https://t.co/6ipFuSKol9"
206,Thu Apr 16 18:13:18 +0000 2020,1250849763970306048,@elonmusk Are you using the Covid-19 Antibody Rapid Tests for your staff at Tesla/SpaceX? I would love to supply yo… https://t.co/BLa5B2j029
207,Thu Apr 16 19:37:50 +0000 2020,1250871038919000064,@elonmusk None of us with a brain believes @CNN the #FakeNewsCNN Thank you &amp; Tesla for your help in this mess they… https://t.co/45XUs7Fnyk
208,Thu Apr 16 20:21:49 +0000 2020,1250882108278681601,"@elonmusk @Tesla sent #ventilators to #hospitals to help #Covid_19 patients 
#technology #solidarity #togetherwecan… https://t.co/c5XWYtRZHE"
209,Thu Apr 16 23:14:03 +0000 2020,1250925453600317441,@elonmusk @PPathole @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla Keep them for covid 20
210,Thu Apr 16 23:29:21 +0000 2020,1250929301790351361,@elonmusk @Tesla will supercharger referral credits have their expiration dates extended at all with COVID-19? Doub… https://t.co/xYBCBOMZ3G
211,Fri Apr 17 00:03:09 +0000 2020,1250937809097166852,"@elonmusk  given the covid-19 pandemic and being confined at home here in Montreal, would it not be a just action f… https://t.co/ovGUY8xeFq"
212,Fri Apr 17 00:05:53 +0000 2020,1250938494479982592,@elonmusk @tesla my free supercharging miles expiring in May 2020 😔. Due to #covid Lockdown I haven’t driven at all… https://t.co/nmdWYCRNVE
213,Fri Apr 17 00:20:45 +0000 2020,1250942237606895616,"@elonmusk @elonmusk -Can @Tesla send ventilators to Colombia? THEY ARE IN NEED. @IvanDuque @MisionONUCol 
@shakira… https://t.co/Ezmp4rSuGJ"
214,Fri Apr 17 01:07:30 +0000 2020,1250954003078414336,@elonmusk @Kristennetten @TeslaGong @mattkalin @kimbal all SpaceX and Tesla employees should wear dragon spacesuit… https://t.co/JLbeBsS7w9
215,Fri Apr 17 04:12:08 +0000 2020,1251000469004091392,@elonmusk @Tesla Thank you Elon!  My daughter got her first covid baby patient last night in her NICU.  We pray for… https://t.co/SU4ax1sgsd
216,Fri Apr 17 04:59:50 +0000 2020,1251012470791118849,@elonmusk have you studied how many Tesla drivers vs gas drivers have gotten covid? Would be interesting to see if… https://t.co/3tR1ingRS3
217,Fri Apr 17 16:09:40 +0000 2020,1251181042343567360,@elonmusk any chance Tesla can extend the expiration date on referral supercharging miles due to current COVID travel restrictions?
218,Fri Apr 17 16:21:55 +0000 2020,1251184123298959360,@elonmusk Anybody knows when did the Shanghai #tesla factory closed and when did it reopen? #Covid_19
219,Fri Apr 17 16:48:27 +0000 2020,1251190799364128768,@elonmusk @PPathole @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla… https://t.co/jiZe2fwXXP
220,Fri Apr 17 22:25:15 +0000 2020,1251275557926395904,@elonmusk @Tesla any way my super charger miles can be extended before they expire due to COVID 19? End of summer would be ideal.
221,Fri Apr 17 23:42:57 +0000 2020,1251295112279150592,@elonmusk @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla @elonmusk… https://t.co/7xtebzlr7t
222,Sat Apr 18 02:27:37 +0000 2020,1251336551155535872,@elonmusk @Mascobot @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla… https://t.co/lRU6mxj24N
223,Sat Apr 18 05:00:58 +0000 2020,1251375144662118401,@elonmusk @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla Hi… https://t.co/V4lUYHtJLo
224,Sat Apr 18 06:35:06 +0000 2020,1251398835404001280,@elonmusk @fat__tire @Kristennetten @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte… https://t.co/KVpdSPhvEA
225,Sat Apr 18 07:25:46 +0000 2020,1251411582636064773,@elonmusk it would be awesome to allow @Tesla owners to try out features like “Acceleration Boost” for a few days b… https://t.co/tQGpBmOL0W
226,Sat Apr 18 15:31:07 +0000 2020,1251533726363930624,@elonmusk Thank you very much for the help from Spain 🇪🇸 We are all on the same team in the fight against this damn… https://t.co/fPXZIlXqty
227,Sat Apr 18 16:08:45 +0000 2020,1251543196619939841,@elonmusk @fat__tire @Kristennetten @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte… https://t.co/jwpwoNfBXo
228,Sat Apr 18 21:08:13 +0000 2020,1251618561300332544,@elonmusk @Tesla @segalink @AbdulMahmud01 @AishaYesufu @NCDCgov @Neal_Csaae @csaae @godswillagbagwa @Judeicon… https://t.co/XMdtTDI3gi
229,Sat Apr 18 21:54:30 +0000 2020,1251630208970420225,@elonmusk @marcelzimmer @parth_dhawale @Tesla Have you been looking into interferon as a potential treatment for CO… https://t.co/rmiTZ6uns9
230,Sat Apr 18 23:38:28 +0000 2020,1251656373277843456,@elonmusk Tesla owners in California received emails from Tesla Insurance about the company is now offering 20% cre… https://t.co/v1SSfu40Sf
231,Sun Apr 19 00:56:15 +0000 2020,1251675946307862529,@elonmusk @Johnny_Detroit @WhatsupFranks @flcnhvy We’re together in this team Elon!!💯❤️👩‍⚕️👨‍⚕️🏩 @Tesla #Covid_19 https://t.co/jxoCrpxk2D
232,Sun Apr 19 14:59:22 +0000 2020,1251888123702804481,@elonmusk - My girl friend was on her way to work and discovered her car had been stolen. Can we get a Tesla donati… https://t.co/4Zkic7XY8v
233,Sun Apr 19 20:13:48 +0000 2020,1251967253651894272,@elonmusk is tesla cyber trucks gonna be delayed cuz of covid?
234,Sun Apr 19 20:28:02 +0000 2020,1251970837114236929,@elonmusk This is great... I was just wondering if  TESLA would consider giving some discount to health care worker… https://t.co/P5fzMMs6He
235,Mon Apr 20 04:17:06 +0000 2020,1252088882016841734,@elonmusk @tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla When will production happen given the COVID-19
236,Mon Apr 20 04:20:25 +0000 2020,1252089713810382849,@elonmusk @tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla Make 20 for auction and donate proceeds for Covid-19
237,Mon Apr 20 05:10:27 +0000 2020,1252102306721443840,"@elonmusk @tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla aargh, covid seems to be changing personalities - y… https://t.co/uxCJNwhUbN"
238,Mon Apr 20 08:58:30 +0000 2020,1252159697211125770,@elonmusk @batflyer @tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla ...when it becomes submersed: will Tesla… https://t.co/nx16XiYa6D
239,Mon Apr 20 13:46:05 +0000 2020,1252232072099500032,@elonmusk &amp; @Tesla are apart of the unsung heroes of this covid stuff
240,Mon Apr 20 19:10:59 +0000 2020,1252313832753696769,@elonmusk any thought of scooping up the soon-to-be laid off oil industry workers - offering an on-ramp into @Tesla… https://t.co/6tRobF5Iau
241,Tue Apr 21 03:07:58 +0000 2020,1252433870655381506,@elonmusk @tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla Can’t wait for the Cybertruck to come out. Do you t… https://t.co/zKZuvJF2Ug
242,Tue Apr 21 04:07:32 +0000 2020,1252448859743125507,"@elonmusk, how much sense does it make to add UV-C interior lighting?
UV-C kills COVID-19, which isn't going away a… https://t.co/NFW39Hf0fP"
243,Wed Apr 22 00:06:09 +0000 2020,1252750503869587456,@elonmusk @Tesla @SpaceX Can we please enable our Tesla car’s GPU to be used for @foldingathome to speed up the COVID-19 research.
244,Wed Apr 22 03:27:11 +0000 2020,1252801096562741248,"@elonmusk @nichegamer I don’t believe it’s the time to party, it is just a temporary fall from COVID-19 impact. Onc… https://t.co/MYv4PiUGNX"
245,Wed Apr 22 11:28:15 +0000 2020,1252922158075928578,@elonmusk 5 g towers my ass blame Tesla for COVID 19
246,Wed Apr 22 23:03:05 +0000 2020,1253097017707880449,"@elonmusk As a Tesla owner and physician, I think the answer to  future SARS-CoV-2 / COVID-19 PPE is a Tesla biowea… https://t.co/3c164uQngt"
247,Thu Apr 23 13:19:30 +0000 2020,1253312541880717313,"@elonmusk @Tesla Keep it up, Humans of earth, fight the curve. Move ventilators from virus cleared countries to the… https://t.co/3Iq5Qs8wyf"
248,Thu Apr 23 14:13:28 +0000 2020,1253326124869795841,"@elonmusk @Tesla You were a covid denier. I have lost all respect for you that I once had. 

Fool."
249,Thu Apr 23 18:46:59 +0000 2020,1253394957878079488,@elonmusk @Tesla my p100d driver door handle is broke. Because of covid i can't go from România to Viena. Can i get… https://t.co/i6LnrqTmpx
250,Thu Apr 23 21:19:11 +0000 2020,1253433258563387394,@elonmusk Why do Tesla make some antivirus for Covid-19?
251,Thu Apr 23 22:28:03 +0000 2020,1253450591642226689,"@elonmusk anxious to get Sparks running in ~11 days, huh? how many of your employees will get infected as result?… https://t.co/d4IkYXS968"
252,Fri Apr 24 02:53:04 +0000 2020,1253517285932720128,@elonmusk Why no 1st responder or Covid Tesla promotions ???
253,Fri Apr 24 04:54:20 +0000 2020,1253547801931403265,@elonmusk @skorusARK I mean...girl's dream is to own a Tesla. But being a single Mom (ex behind $33k in child suppo… https://t.co/zm1aDEzPRN
254,Fri Apr 24 07:23:24 +0000 2020,1253585316771794945,@elonmusk @thirdrowtesla Would be interesting to find out stats of Tesla cars miles driven per day pre COVID and no… https://t.co/UQzA8LmJpo
255,Sat Apr 25 07:19:13 +0000 2020,1253946649602396160,"@elonmusk Sir with all due respect, it was bound to happen. The world is paying the cost for concentrating manufact… https://t.co/j9kp7sXCWP"
256,Sat Apr 25 12:30:37 +0000 2020,1254025019287470080,@elonmusk well thanks to covid I won’t be able to get the Tesla truck but I hope the launch goes as expected!! Keep killing it
257,Sun Apr 26 03:19:32 +0000 2020,1254248720603975688,@elonmusk  FSD - do you think you can give us a covid-19 break till end of Apr and let us retroactively pay for FSD… https://t.co/EoHqvhb9Jg
258,Sun Apr 26 15:24:08 +0000 2020,1254431072474955778,"@elonmusk Hi Elon, I had a friend that is working for tesla sales in China, he told me that tesla sales volume plun… https://t.co/1kPmRwgUQE"
259,Sun Apr 26 15:56:53 +0000 2020,1254439313288249344,"@elonmusk Hi Elon, I had a friend that is working for tesla sales in China, he told me that tesla sales volume plun… https://t.co/r7Pct96f9H"
260,Sun Apr 26 22:43:48 +0000 2020,1254541719493902336,@elonmusk Interesting https://t.co/3i3Q49DRY0
261,Sun Apr 26 22:52:52 +0000 2020,1254544001006362624,"@elonmusk So you are assuming also that covid 19 is a hoax, though you was smar but looks like you are like Trump t… https://t.co/uPjGES925g"
262,Sun Apr 26 22:59:10 +0000 2020,1254545587275476993,@elonmusk @Tesla I own an ambulance service in Indiana and we can provide COVID temperature screening at your plant… https://t.co/t1gGlNKTmb
263,Sun Apr 26 23:52:40 +0000 2020,1254559048168587265,@elonmusk You stupid fuck. It costs more to treat a covid patient so reimbursement rates should be higher. Would yo… https://t.co/EwyUqzgcTQ
264,Mon Apr 27 01:18:05 +0000 2020,1254580542743425024,"@elonmusk @officialmcafee Hey @elonmusk &amp; @Tesla,
Unfollowing and blocking Elon and not going to buy one of your ca… https://t.co/ayjS0XbYEv"
265,Mon Apr 27 03:05:29 +0000 2020,1254607574604939274,@elonmusk Seems like Tesla is getting hit hard due to Covid.
266,Mon Apr 27 06:54:54 +0000 2020,1254665307626618881,"@elonmusk @SpacePadreIsle @SpaceX TV NEWS Covid 19.
RADIO NEWS COVID 19
INTERNET NEWS COVID 19

SPACE X NEWS: DRAGO… https://t.co/Xdoixl37eN"
267,Mon Apr 27 07:07:25 +0000 2020,1254668457100095488,"@elonmusk Good call, If people think Covid death rates are low like you promote, they will be less careful and we m… https://t.co/nohe2u5W15"
268,Mon Apr 27 10:12:49 +0000 2020,1254715113887731712,@elonmusk @PrisonPlanet @LegendaryEnergy Would be helpful for Tesla to get Government $ disguised as Covid relief.
269,Mon Apr 27 13:19:24 +0000 2020,1254762068361658370,@elonmusk If you believe COVID-19 is a hoax then I dare you to work along side you factory workers without a mask.… https://t.co/MP2QRjZXbr
270,Mon Apr 27 14:43:10 +0000 2020,1254783152423198723,@elonmusk can we get a slight discount on Tesla after the covid-19 pandemic is over so we can see more @Tesla on th… https://t.co/RVQiryLjfN
271,Mon Apr 27 16:19:57 +0000 2020,1254807507727314945,@elonmusk. Mr.Musk I'll do any job you need. If i could possibly work for you im super fascinated in spacex and tes… https://t.co/b5HQ3QCEcn
272,Mon Apr 27 23:58:40 +0000 2020,1254922947581657089,@elonmusk Not putting lives at risk= sanctimonious? https://t.co/3i3Q49DRY0
273,Tue Apr 28 03:40:50 +0000 2020,1254978855191760896,@elonmusk @ronald_samuels are u still working and helping tesla even in covid times
274,Tue Apr 28 12:23:22 +0000 2020,1255110355891769344,"@elonmusk Elon, how about doing a science project when you reopen the Tesla factory. Give every employee a COVID-19… https://t.co/EVuhOreGfv"
275,Tue Apr 28 23:06:28 +0000 2020,1255272196693467136,"@elonmusk Following a few stories you recently supported.
1. Hospitals classifing every death  on Covid-19 for more… https://t.co/ECK2cUV8OK"
276,Wed Apr 29 08:02:21 +0000 2020,1255407058016440320,@elonmusk @Tesla drivers keep your #Biodefence mode active.  You'll be fine.  Until you get out of the car and meet someone witg #Covid_19.
277,Wed Apr 29 08:19:34 +0000 2020,1255411388765388800,@elonmusk Ughhh I was a supporter of Tesla but quite disappointed you are one of those COVID deniers for your own profit....👎🏻👎🏻👎🏻
278,Wed Apr 29 09:39:38 +0000 2020,1255431540584206337,@elonmusk Feel free to start shutting up regarding COVID 19 Elon. Your predictions so far are all wrong. Hell you'r… https://t.co/vY9wrbSZwG
279,Wed Apr 29 10:49:38 +0000 2020,1255449156895879174,"@elonmusk Tesla (x2) owner and $TSLA. 
Not impressed with your take on covid-19.
Confirmation bias."
280,Wed Apr 29 11:00:23 +0000 2020,1255451861991243776,"@elonmusk Without ubiquitous,quick turn COVID testing at every Tesla facility on opening day, you will have dead em… https://t.co/0mmqURu4kQ"
281,Wed Apr 29 11:09:09 +0000 2020,1255454065485582341,@elonmusk Or how many people can die safely so that you can open your fucking factory? Make a Tesla with the names… https://t.co/mBfyPOdvOJ
282,Wed Apr 29 11:32:26 +0000 2020,1255459925855264769,"@elonmusk As a Tesla shareholder, please stop this. You don’t need sick workers killing others in your plant. It’s… https://t.co/bYTx92wtjf"
283,Wed Apr 29 14:35:06 +0000 2020,1255505894957289474,@elonmusk Why won’t @GavinNewsom declare Tesla an essential business? The world NEEDS electric cars. Tesla is the o… https://t.co/2blYoUgcqp
284,Wed Apr 29 14:46:26 +0000 2020,1255508749671858179,@elonmusk Hi why not extend the expiry date for referral Km due to Covid-19 ? #supercharger #Tesla
285,Wed Apr 29 14:48:26 +0000 2020,1255509253047169028,@elonmusk You've got so much money you build space ships. You're so out of touch you probably have no idea how COVI… https://t.co/QidjKCMlBT
286,Wed Apr 29 15:04:59 +0000 2020,1255513416363433984,@elonmusk Is this the impetus for your liberation movement? Not so much looking out for the mom-and-pop joints? Not… https://t.co/8rrJglrIMZ
287,Wed Apr 29 15:19:55 +0000 2020,1255517175965724673,@elonmusk get that $$$$ player. who cares if people die https://t.co/9w4Vx7cHE7
288,Wed Apr 29 15:57:46 +0000 2020,1255526699367911431,"@elonmusk Dude....when it comes to SpaceX, or Tesla, you're a genius...however, when it comes to COVID-19, perhaps… https://t.co/M327HnnqmQ"
289,Wed Apr 29 16:58:36 +0000 2020,1255542008762040321,@elonmusk Worried about making money eh? https://t.co/c2W8DBfJNH
290,Wed Apr 29 17:10:00 +0000 2020,1255544878596911104,@elonmusk You're just saying that because you know that Tesla will go bankrupt due to COVID-19 and I'm 💯OK with that.
291,Wed Apr 29 17:44:08 +0000 2020,1255553466476326912,"@elonmusk Serious Question 

Based on reported numbers of 59,631 Covid-19 deaths out of 1,020,259 confirmed cases,… https://t.co/LlHVE53mJY"
292,Wed Apr 29 18:12:28 +0000 2020,1255560598198329346,"@elonmusk If America opens now, will you be right there working at the Tesla factory? Guidelines call for a decreas… https://t.co/FiToit43LF"
293,Wed Apr 29 18:32:58 +0000 2020,1255565756504387586,"@elonmusk This might be the reason for your irreverence to human life????
https://t.co/YPga0sCLIY"
294,Wed Apr 29 19:19:32 +0000 2020,1255577478007083008,"@ElonMusk: 40 Billion Net worth

@Tesla: asks employees to resume production at Fremont car plant despite COVID-19… https://t.co/P1mTs3tKLP"
295,Wed Apr 29 19:27:41 +0000 2020,1255579525712412673,"@elonmusk @elonmusk consistently showing to be a malignant narcissist, bad leader, and completely ignorant of… https://t.co/OcZe7EV8b5"
296,Wed Apr 29 22:05:15 +0000 2020,1255619182080790528,"@elonmusk I'm so sad you haven't deleted this tweet. Use to be a fan. 
https://t.co/tgnhUoDEse"
